Time,x,y,z
26.775,0.08949444284576467,0.011351867854134712,-0.1366047814125574
26.775,-0.08775055672446239,-0.011296732477548593,-0.1335614346244774
26.781,0.08897529444742111,0.01128377275116824,-0.1357769196203713
26.781,-0.0876650469175344,-0.011287032029633066,-0.13341472311719163
26.781,0.09520801094443201,0.012103744876141413,-0.14562941409366004
26.782,-0.0970292821988672,-0.01246095006500661,-0.1485444843662977
26.782,0.09594644092645138,0.012196479626004375,-0.14708645912386417
26.783,-0.0970303582345978,-0.012461951618310471,-0.14855800884521045
26.783,0.09587461931632638,0.012188142804191648,-0.14696978744520114
26.785,-0.09700508731575741,-0.012458848945355611,-0.14851194624889216
26.786,0.09590440372471641,0.01219334733021105,-0.14701693052260842
26.787,-0.09710163938122379,-0.012470616407251809,-0.1486673062827334
26.787,0.09603535622416365,0.012210687899579041,-0.14723012311884687
26.787,-0.09725455464843946,-0.012489210959646065,-0.1489193863526714
26.787,0.09617284552232983,0.012227473570510194,-0.14745625962231068
26.789,-0.09734889146249812,-0.012500483498107305,-0.14907984774744729
26.789,0.09621144998330464,0.01223073299502525,-0.14752287237437803
26.79,-0.09731178897565915,-0.01249407404533659,-0.14902115294425328
26.79,0.08969463351056939,0.011371187020178228,-0.13722002468753144
26.792,-0.08772692341330743,-0.011292890187169145,-0.13352722146539073
26.792,0.08871383891247264,0.011247021287318356,-0.13535661532037058
26.794,-0.08747645972483031,-0.011261036178412443,-0.13309717950752473
26.794,0.08859803767753327,0.011232836919788838,-0.1351620641169878
26.796,-0.08742510263486238,-0.01125446896411704,-0.1330071970169374
26.796,0.0885979478253108,0.011233891130699957,-0.13515855690914294
26.797,-0.08749267417684996,-0.011262616733557575,-0.13311418622138407
26.805,0.08870597214381873,0.011248384835203153,-0.13533239438614666
26.807,-0.08763328018584036,-0.011282574618069374,-0.13334952260784352
26.808,0.09395021629984926,0.011954880283436291,-0.1435636116064958
26.81,-0.0786289310746823,-0.01010644066303908,-0.11895569511088591
26.81,0.09322309786436572,0.011869662721817813,-0.1421561677814597
26.81,-0.07854300023362498,-0.01009520647871991,-0.11880497413362186
26.81,0.09319022849915731,0.011864292841992587,-0.14210456560760026
26.81,-0.07844371295354174,-0.01008248122697836,-0.11864487906722188
26.812,0.09307108722487756,0.011848628381098746,-0.14191128321896673
26.813,-0.07828265095952443,-0.010061671168387618,-0.11837824998660901
26.813,0.09292983683024371,0.011831087851471451,-0.1416778775911324
26.813,-0.07816961633976717,-0.010044269521499574,-0.11818244268089105
26.814,0.08776183617987171,0.011135080679802178,-0.13356151011682327
26.815,-0.08727922410481218,-0.011233340174926838,-0.13274994695673653
26.815,0.08861475050774462,0.01123499785823612,-0.1351787004680212
26.815,-0.08751529729153376,-0.011263615378032929,-0.1331500240662703
26.815,0.08879369724444419,0.011257536649025669,-0.13547152081773312
26.815,-0.08768906780591737,-0.011285665481632779,-0.1334390915526225
26.818,0.08894558638544264,0.01127613496636878,-0.13572324604318683
26.818,-0.08778042858237066,-0.01129737651959523,-0.13359667941350448
26.818,0.08891985825380021,0.01127189591986051,-0.13568998100616483
26.818,-0.08766346689034046,-0.011282442340695628,-0.13341181752730663
26.818,0.08879703629288799,0.011255655038684833,-0.1354931539780984
26.818,-0.08749868671071788,-0.011261138165436783,-0.13314139525925506
26.818,0.08861722935148922,0.01123271393473489,-0.13519892779528958
26.819,-0.08734141952915847,-0.011240513875696146,-0.13287699513867715
26.819,0.08848999728683313,0.011216902289943318,-0.13498523555320247
26.82,-0.08730076836547723,-0.011234732207203784,-0.13280192984535652
26.825,0.08851709095502748,0.011220767558690628,-0.13502198563674317
26.826,-0.08740132213865409,-0.01124721502628255,-0.13296284053269683
26.826,0.08866660185116974,0.01123985541860946,-0.13526234403520504
26.827,-0.08757181980841497,-0.01126902474801982,-0.13324504865181735
26.828,0.08883294354912072,0.011260623282695802,-0.13553634497971798
26.839,-0.08769279630084913,-0.011284839434937782,-0.13345081075149856
26.841,0.08890026546353029,0.01126852140167259,-0.13565351320807625
26.847,0.08853544482121511,0.01122109580042989,-0.1350622880074751
26.847,-0.08732943365221177,-0.011237119038884767,-0.13285121709383257
26.847,0.08852413241770304,0.011219777779334078,-0.13503587938942327
26.847,-0.08738241628492495,-0.011243431376915145,-0.13293212133373405
26.847,0.10267654462710532,0.013034419278643952,-0.1576854854602479
26.847,-0.0863339662178936,-0.011118055545790918,-0.13161198498642526
26.847,0.10277307824266693,0.013046613262406243,-0.15782587278482574
26.847,-0.08647295884810494,-0.011136362424468405,-0.13184434623370933
26.847,0.10286635021230986,0.013058253810099575,-0.15798486402106238
26.847,-0.08648392414015679,-0.011138375233313506,-0.13187055240684556
26.847,0.10281918317540391,0.013051966364222551,-0.1579158131535908
26.847,-0.08635487720573007,-0.011121991756958487,-0.13166281182218428
26.847,0.10267412747852539,0.013033069575716602,-0.15768160271308826
26.847,-0.08619461280762822,-0.011100978944422631,-0.13139630338409367
26.848,0.10255080563620234,0.013016769762134901,-0.15747570961053994
26.848,-0.08613171720536936,-0.011091986442405544,-0.131284953429224
26.852,0.10254479151267518,0.013015423831461141,-0.15745832563499737
26.852,-0.0862102166977573,-0.011101077308985852,-0.13140726843385347
26.852,0.10265290225639012,0.013028865443610246,-0.1576299535014996
26.852,-0.0863584840071632,-0.01111964440252659,-0.1316502353432935
26.853,0.10278057132712143,0.013045292986239344,-0.1578396958540462
26.854,-0.08645211505866582,-0.011131963148956148,-0.13180998199601587
26.855,0.10282295535834052,0.013051375566359418,-0.15791453514329265
26.856,-0.08894127387024466,-0.011444417832345488,-0.1358436999474762
26.857,0.08895325971876586,0.011271721836925847,-0.13577843147164578
26.858,-0.08762894411173205,-0.011274112701624045,-0.13335255839492027
26.859,0.08867667622284976,0.011237450122341681,-0.1352968485594287
26.86,-0.0875210747676012,-0.01125996946552969,-0.13316898447852202
26.861,0.0886199374239792,0.011229297140423023,-0.1352001307921533
26.862000000000002,-0.08740371108338374,-0.011244394961478794,-0.13297450957861265
26.863,0.0887151342010488,0.011240534743104987,-0.13534548584347278
26.864,-0.08748367504868738,-0.011253903099782102,-0.13310355533041668
26.865,0.08881001081287179,0.011252038596320527,-0.13549781665223365
26.866,-0.08757429894821328,-0.011264992850644206,-0.13325309431174956
26.867,0.0888813872536035,0.011261285655837984,-0.1356153929788841
26.868,-0.0876039621365145,-0.011268787198319984,-0.13330640972995159
26.869,0.08887071877335406,0.011260630920691368,-0.13560205158493113
26.87,-0.08754812119284111,-0.011261931958904282,-0.13321959517007534
26.871,0.08878750534502647,0.011250759992018671,-0.13546956841210728
26.872,-0.08745331528890393,-0.01124991641033286,-0.13306473914832057
26.873,0.08870138988254905,0.011239868006722331,-0.13532842610214224
26.874,-0.08739862201965448,-0.011242714080577174,-0.1329710892661761
26.875,0.08868476776307477,0.011236904028750723,-0.13529775515765674
26.876,-0.0874314682885424,-0.011246554281116566,-0.13302013855292932
26.877,0.08875453382613535,0.011244486968897904,-0.13540851917226218
26.878,-0.08753999559313556,-0.011260017860370891,-0.13319614017577397
26.879,0.08877844836021101,0.011246483077030793,-0.13544993577594142
26.88,-0.08761925063807006,-0.011269857261971203,-0.1333265843140229
26.881,0.08883124519357337,0.01125279803920569,-0.13553932245962705
26.882,-0.08518732785630355,-0.010965300678029262,-0.12939481989363746
26.883,0.10259233006231741,0.013019355515780671,-0.15751186498014416
26.884,-0.08630575265899534,-0.011110800245377205,-0.13157504831650058
26.885,0.10264404951752765,0.013025376953810473,-0.15762742477971067
26.886,-0.08618713962320489,-0.01109546072106965,-0.13138269835420624
26.887,0.10254383027554291,0.013012908017660241,-0.15746108646862317
26.888,-0.08613654790267408,-0.011088670711988033,-0.13129399078786716
26.889,0.10254839578927383,0.013012644834377755,-0.1574634531227133
26.89,-0.08622262702392863,-0.011099457136571522,-0.1314291218298325
26.891,0.10266193583962378,0.013025560407112838,-0.15764615511559305
26.892,-0.08638269541498042,-0.011119849456353536,-0.13169002822476236
26.893,0.1027963636821394,0.013041546369177669,-0.15786784329060213
26.895,-0.08649022455948752,-0.011133591782303833,-0.13187080689874295
26.895,0.10284316089308407,0.013047637725944054,-0.1579493374658602
26.896,-0.08890620514541867,-0.011435888075827745,-0.1357866300480782
26.897,0.08892468236315393,0.011263003564851427,-0.13573133954706237
26.898,-0.08756937150262406,-0.011262129680768479,-0.1332557234886784
26.899,0.08862061034255321,0.011226389106677403,-0.13520399455928997
26.9,-0.08742061114987942,-0.011242533913731262,-0.1330064711855133
26.901,0.08863062236681102,0.011227880691070308,-0.13521199685766785
26.902,-0.08736839970750249,-0.011235324854994129,-0.1329176960607913
26.903,0.08864328653924015,0.011228690183183124,-0.13522697749730733
26.904,-0.08743787547864257,-0.01124386869845163,-0.13302608951341302
26.905,0.08875490309375439,0.01124172887078767,-0.13540592227187395
26.906,-0.08755832492091904,-0.011259279590695545,-0.1332230099027002
26.907,0.08882021800281814,0.011249240241624044,-0.135515391445926
26.908,-0.08765607897932452,-0.011272105807067369,-0.13338621155281197
26.909,0.08887602328568542,0.011256306924129114,-0.13561216849698182
26.91,-0.08765536220862837,-0.01127239547527836,-0.13339252045120714
26.911,0.08882032305404512,0.011249747940702937,-0.13552733677759496
26.912,-0.087553977632539,-0.011259404406912112,-0.1332308197088801
26.913,0.08869539267926141,0.011234396697296992,-0.1353247981861751
26.915,-0.08742671281369706,-0.011242398952196322,-0.13302017677156594
26.915,0.08859122498927954,0.011221119293897349,-0.1351507384098873
26.917,-0.08736300557190316,-0.0112331539313589,-0.13290911088790977
26.917,0.0885785737338472,0.011218776217101465,-0.13512391296766996
26.918,-0.08740304095994372,-0.011237516162733881,-0.13296815656372502
26.919,0.08866047619244785,0.011228223529762073,-0.13525306636965442
26.92,-0.08751280200209013,-0.011251715395952613,-0.13314491989907976
26.921,0.10281705840283367,0.0130414714388988,-0.15791469604020122
26.922,-0.08644275234111087,-0.011124520294306122,-0.13179184235422955
26.923000000000002,0.10282546708366178,0.013042710753118542,-0.1579168216912581
26.924,-0.08645098093332701,-0.011126506463797394,-0.13181219902649915
26.925,0.10279660218876202,0.013039710118020903,-0.1578762577553617
26.926,-0.08636244911743104,-0.011115333672686516,-0.13167439845870507
26.927,0.08862779760990075,0.011224854778026205,-0.13519725716316616
26.928,-0.08748469819749247,-0.011248964808093304,-0.13311202042346218
26.929,0.0886080900461905,0.011221584737631811,-0.13518070327411333
26.93,-0.087443262525795,-0.011242366873880354,-0.13304031063747393
26.931,0.08859631419150348,0.0112190537210036,-0.13515678901929085
26.932,-0.0874649424604721,-0.011243975712299056,-0.13306941932538152
26.933,0.08864515138048012,0.011224314417615948,-0.13523203956397065
26.934,-0.08753066333250467,-0.01125202931541694,-0.13317392594002747
26.935,0.08871084336102443,0.01123242529357145,-0.13533811194311476
26.937,-0.08758597664618176,-0.011259626389362249,-0.13326706112274006
26.937,0.08874372387888795,0.011237199933620975,-0.13539473865448437
26.938,-0.08756512775764658,-0.011257924829770716,-0.13323991788390582
26.939,0.08875741262289179,0.011239874631230058,-0.13541945532865457
26.94,-0.08753288190090322,-0.01125447096356336,-0.1331926361717349
26.941,0.08871726366207676,0.011235058553322987,-0.13535627821930793
26.942,-0.08749325156163207,-0.011249145704930172,-0.13312818440616475
26.943,0.08869094049374865,0.011231028997201188,-0.13531311461768905
26.944,-0.08748266355030918,-0.011246605013918463,-0.13310755146688152
26.945,0.0886911070141777,0.011229701292418444,-0.1353116174136083
26.946,-0.08750506852248034,-0.011248073787697831,-0.13313918702824049
26.947,0.0887172445217344,0.011231821854050871,-0.13535138779101022
26.948,-0.0875304212491198,-0.011250565290307482,-0.1331773806858856
26.949,0.08872990191748259,0.011233133388733583,-0.13537028803026352
26.95,-0.08752912939352414,-0.011250639014499391,-0.13317615847358943
26.951,0.08871130578968196,0.011231527414126866,-0.13534078898738716
26.952,-0.0874986102696029,-0.011247663559411265,-0.13313027689461326
26.953,0.08867736999068443,0.011228367007222212,-0.1352871350733317
26.954,-0.08746683118276899,-0.01124583135932185,-0.13308488400052135
26.955,0.09510542142959769,0.012074178934314315,-0.14545585838405106
26.956,-0.09700721372196115,-0.01244010466555951,-0.14850416952884893
26.957,0.09601124118025595,0.012187999053152928,-0.14718940021028695
26.958,-0.09719195718345774,-0.012462995847820216,-0.1488204790426287
26.959,0.09609764454918018,0.012197139685941567,-0.14733361786164223
26.96,-0.09725792929552438,-0.012469615845691947,-0.14892587245640185
26.961,0.09613540737711372,0.012200470385373153,-0.14739492689546035
26.962,-0.09726076912635073,-0.01246856243010001,-0.14892833530178395
26.963,0.09609343103084769,0.012194884547988706,-0.14732552098818036
26.964,-0.09718500367866115,-0.012458923933149896,-0.1488051367378175
26.965,0.09599283126570601,0.012183015021229041,-0.1471612964066325
26.966,-0.09708328670079636,-0.0124473150106057,-0.1486415021767014
26.967,0.09591200154468478,0.012173883144812063,-0.1470288825078602
26.969,-0.09704246033738746,-0.012442349516128957,-0.14857153296302045
26.969,0.1040793549635311,0.013197539178403196,-0.16022247016021757
26.97,-0.08633220423025068,-0.011108625972757776,-0.13164821523607825
26.971,0.10326720425457242,0.013095292411294028,-0.15862071137365114
26.972,-0.08635273382512648,-0.011109564772765493,-0.1316621862901332
26.973,0.10337957938528662,0.013108310769255452,-0.1588039859515607
26.974,-0.08645706891168911,-0.011120898738473571,-0.13183250388282122
26.975,0.10342214291707448,0.01311247985470785,-0.158876616544934
26.976,-0.08642717121858441,-0.0111157805888316,-0.1317845063547565
26.978,0.10333462021176314,0.013101025692898813,-0.15873498978381848
26.978,-0.086273114979074,-0.011096283171259057,-0.13153380850044236
26.979,0.10317727386047468,0.013081689571788188,-0.1584763152871373
26.983,-0.0861125539677407,-0.01107710344725378,-0.1312713178626756
26.984,0.10307453737944675,0.01306951911592506,-0.158304199461206
26.985,-0.08607692963159568,-0.011073859780543614,-0.1312112159176434
26.985,0.10311384542196542,0.013074717478145325,-0.15836445599376017
26.985,-0.08620297958009979,-0.011090185054483151,-0.13141516022847421
26.986,0.10327215424709507,0.013094363472834106,-0.15862243442021165
26.989,-0.0889866507583788,-0.011437988679716814,-0.13592176586922908
26.989,0.08917235530397336,0.011285308815916807,-0.13612611863218552
26.99,-0.08783158844665384,-0.011286170480217315,-0.13367757828714671
26.99,0.0890334496858706,0.011268063243234741,-0.13587295734894755
26.99,-0.08778018674769814,-0.011278605997411241,-0.13359220272051592
26.991,0.10399404598730647,0.013184196598608651,-0.15981704848964717
26.993,-0.08623082928230838,-0.011090002315871981,-0.13148555930273736
26.994,0.10373748750502373,0.013151964509488627,-0.15937407554225405
26.994,-0.08602701751964256,-0.011064920182293273,-0.1311486021219807
26.996,0.10361387913572084,0.01313684316567124,-0.1591650863287359
26.996,-0.08598235734922874,-0.011060316133707275,-0.13107170583728978
26.998,0.1036551282586171,0.013142184863322078,-0.159227019548567
26.999,-0.08611954285919747,-0.011079309540479677,-0.13129702035483112
26.999,0.09512905688112043,0.012071374487921862,-0.14546492924326926
27.001,-0.09711914678717509,-0.012448772575610435,-0.1486778895004046
27.001,0.09626315806784122,0.012213657608967487,-0.1475953964990619
27.004,-0.09739737847845667,-0.012483279400309735,-0.14915466259897636
27.004,0.09633486530905577,0.012221972208621094,-0.14772366844435908
27.004,-0.09736698059441032,-0.01247808844832022,-0.1491101425027177
27.005,0.09620123208688147,0.012204870437304297,-0.14750937590189536
27.006,-0.09717338007791623,-0.01245285800189496,-0.14879521099358836
27.007,0.09597649740640143,0.01217657983890062,-0.14713828107208732
27.008,-0.09696725062940119,-0.012425952314048113,-0.14845073582169993
27.009,0.10396144094077309,0.01317640974517516,-0.16002838688420998
27.01,-0.08614203907661168,-0.011079077308422499,-0.1313344796738452
27.011,0.10310272795698196,0.01306859712923607,-0.15834485998405953
27.012,-0.08616979178213893,-0.011082792786006816,-0.1313573315467055
27.013,0.1032703839657945,0.013089951162718046,-0.15861555496763588
27.014,-0.08890515727235268,-0.01142468664085496,-0.13578737187815132
27.015,0.08913014978404579,0.011277211853512877,-0.1360541064143646
27.016,-0.08776502237199588,-0.011275067654494823,-0.1335685381530424
27.017,0.08900468741289033,0.011262554429158049,-0.13582458724474564
27.018,-0.08772258852353693,-0.011268491025392364,-0.1335014548441559
27.019,0.0889052837361955,0.011249818465862602,-0.1356657261935746
27.02,-0.0875734738384894,-0.011249198653279049,-0.1332601726092852
27.021,0.08873244123110316,0.011227422682634644,-0.13538133451103168
27.023,-0.08740226888691607,-0.011227924907938253,-0.13297803441805015
27.027,0.08860512942349721,0.011210670586855957,-0.13516697550659879
27.027,-0.08732750214403057,-0.0112190928167841,-0.13285037362708657
27.027,0.08860961890678266,0.01121085841333668,-0.13516809207990862
27.028,-0.08739779063619693,-0.011228197452895107,-0.13296028025038809
27.028,0.0887384621064411,0.011227200928471754,-0.13537645960074365
27.03,-0.08755784723314622,-0.011250636927193764,-0.13322487917661782
27.032,0.09396630577314814,0.011930387188599314,-0.14358576112736696
27.032,-0.07928024669810053,-0.0101688534245968,-0.1199954317342545
27.032,0.09329338776568696,0.011853470887971947,-0.1422873094251628
27.032,-0.07920415490584692,-0.010158327052566932,-0.1198618244713134
27.034,0.0932512112837647,0.011848189265434537,-0.14222092280179963
27.035,-0.07910802199673483,-0.010145823918860142,-0.11970942583477322
27.035,0.09313886414360471,0.011833387008645184,-0.14203737658716709
27.036,-0.07896152442189858,-0.010127199723197058,-0.11947012219351773
27.043,0.09302048459207965,0.011816495027641462,-0.14184434574956908
27.044,-0.0876690401807858,-0.011258125616886622,-0.13351600884995485
27.047,0.0886065107983745,0.011208312745299483,-0.13517559991429892
27.047,-0.0873462401758037,-0.011219961371858907,-0.1328775635965905
27.047,0.0886166864705018,0.01120967778662377,-0.13518005883584983
27.05,-0.08744165729431633,-0.011231909398084907,-0.13302926640537752
27.05,0.08873893465672295,0.011225795219162225,-0.1353805165888118
27.05,-0.08757506627199733,-0.011248226982121788,-0.13324878546497834
27.05,0.08884755827318638,0.011241505878437301,-0.13555702901921254
27.05,-0.07843105381743425,-0.010061231143712934,-0.11850086494392373
27.05,0.09312606329521628,0.011832072245246888,-0.14199422710343795
27.05,-0.07872218512042403,-0.010095654706420681,-0.11908547245334215
27.051,0.09312321868599552,0.011830904060601673,-0.1419993873672304
27.051,-0.07863679592712366,-0.010084813138584099,-0.11894985953305234
27.051,0.09304080286208266,0.011819262998601442,-0.1418633883737374
27.052,-0.0785393994899034,-0.010072393301383663,-0.11878835748888442
27.053,0.09297418893351234,0.011809745938291937,-0.14175056047773713
27.054,-0.07849133549728297,-0.010066142225876266,-0.11870354594511395
27.055,0.09295463992309355,0.011805613111782477,-0.1417210208066674
27.058,-0.0852221984006988,-0.010950853129076427,-0.1295456064225698
27.058,0.10283998837920791,0.013030205396233669,-0.15790222831185347
27.058,-0.08622183430731664,-0.011083610271911296,-0.13143168753582912
27.058,0.10303783339152842,0.013055359028830517,-0.15824876025313198
27.06,-0.08633676069315899,-0.01109781713327099,-0.13162459724460157
27.061,0.10311658066697771,0.013066150696980907,-0.15837953165668775
27.063,-0.08639899164934506,-0.011105331978358826,-0.1317326345075305
27.063,0.10315276756562455,0.013070190689467315,-0.15844076678696398
27.064,-0.08638669493734152,-0.011103633032014244,-0.13171893360479026
27.065,0.10312482021171654,0.013064952318157578,-0.15839678767079074
27.066,-0.08630401069606172,-0.011093169503668628,-0.13158513196291335
27.067,0.10304303389660052,0.01305284208041721,-0.15826248176551144
27.068,-0.08619508992479509,-0.011079310346212455,-0.13140202315064234
27.069,0.1029514751849655,0.013040888678297231,-0.1581098831641804
27.07,-0.08864521578268972,-0.011385252975686613,-0.13535814275685404
27.071,0.08881800571543695,0.011231353726048492,-0.13554463494503952
27.072,-0.08745586588250634,-0.0112302184191021,-0.13305549901729308
27.073,0.08870886868366323,0.011220017922029622,-0.13533320779847627
27.074,-0.08752598775979377,-0.011238547575452618,-0.13316768407427512
27.075,0.08880542320361341,0.01123296720600581,-0.13548952236628797
27.076,-0.08762292336328903,-0.011250882272517455,-0.13333005842894843
27.077,0.10398834551772673,0.013175855010912282,-0.15979531371431788
27.077,-0.08638926830258681,-0.011103194852890673,-0.1317438321774659
27.08,0.10395443728267867,0.013169860330017446,-0.15972470555413823
27.08,-0.0863414437046533,-0.011097444879222578,-0.13166773743701168
27.084,0.10388769679342691,0.01315956112603588,-0.15961849502861475
27.084,-0.08621729758012577,-0.01108168375305386,-0.1314622927382859
27.084,0.10376139905135973,0.013142810426825658,-0.15941216988108134
27.084,-0.08608958650751364,-0.0110648856084174,-0.13124664868212252
27.086,0.10366246996205822,0.013131041298209092,-0.1592473427343801
27.086,-0.08605384127164331,-0.011059423020922075,-0.13118131961348176
27.087,0.10366914298942034,0.013133249427623863,-0.1592531056665088
27.088,-0.08614594547625075,-0.011070413754263198,-0.13132925676175325
27.089,0.10378570665344083,0.013148689482019587,-0.15944013471616822
27.09,-0.08630645198931994,-0.011090673007397847,-0.1315955757890154
27.09,0.10393107727865662,0.013166835633577855,-0.15967852745413025
27.092,-0.08903720825378306,-0.011432557431330377,-0.13602435587868805
27.093,0.08912679049374374,0.011268890965056047,-0.13605272811999974
27.095,-0.08769418648158461,-0.011258921265555721,-0.1334600976844974
27.095,0.08886840760965595,0.011236151525126314,-0.1356028983159003
27.095,-0.08755773224875966,-0.011241687007688479,-0.13323321220943507
27.098,0.08873624895033468,0.011218852594135836,-0.13538781514936502
27.099,-0.08744073484463594,-0.011226350333983734,-0.1330366200266254
27.099,0.08864157808343157,0.011206943037920133,-0.13523063956045997
27.1,-0.08472977966048817,-0.010886428417220134,-0.12864184098335654
27.101,0.10356445866431227,0.01311958035379903,-0.15904843266284455
27.102,-0.08609799865919292,-0.01106275034410134,-0.13125045337144228
27.103,0.10384030113231638,0.013153488065565756,-0.1595254766059027
27.104,-0.08627041761465162,-0.011084395197194095,-0.13153758717096423
27.106,0.10398461395572134,0.01317145905532097,-0.15976235628982777
27.106,-0.08638679198787941,-0.011099622479064574,-0.1317350189911921
27.107,0.10277740712462702,0.013015436134644285,-0.157837549204079
27.107,-0.0864296576747685,-0.011105076990229317,-0.13177726971974227
27.109,0.10271729037939538,0.01300688886796506,-0.15774588211011872
27.11,-0.08629904785185633,-0.011088950578237167,-0.13156495880720803
27.111,0.10257820435444831,0.012988693369830131,-0.15752082606279044
27.112,-0.08615796259207005,-0.011070729667799623,-0.13132942000125783
27.115,0.10247384573624915,0.01297546354747085,-0.1573467397347778
27.115,-0.08612079619872626,-0.01106494900979104,-0.13126131748213835
27.115,0.10248800121508089,0.01297743072490388,-0.15736327936785682
27.117,-0.08621639639027334,-0.011075870001820563,-0.13141325041160778
27.118,0.1026068638591732,0.012992502424544222,-0.1575530424135473
27.118,-0.08636465266732805,-0.01109407142386915,-0.1316574750154231
27.119,0.10273068491843719,0.013008059221221214,-0.1577566231090536
27.121,-0.08644207306248125,-0.011104140240040333,-0.13179076310636617
27.125,0.10275626194346399,0.013011048830676348,-0.15780427138849606
27.125,-0.0863845092979997,-0.0110975597870684,-0.13170292725718274
27.125,0.10266386945340676,0.01299905509907479,-0.15765854997165496
27.125,-0.08624200807677765,-0.011080062200452545,-0.13147051926344902
27.125,0.10253392508541936,0.01298219575798918,-0.15744637441560014
27.127,-0.08613647274794681,-0.011066646528118201,-0.13129274267121796
27.127,0.10247753874635582,0.012974547377335801,-0.15735006343471075
27.128,-0.08615812963769183,-0.011068632481725061,-0.13132184547007855
27.129,0.10254264327384296,0.012982222611977005,-0.1574516785237559
27.13,-0.0862893125253926,-0.011084119613380223,-0.13153343894855696
27.131,0.10267359723953928,0.012998453675071821,-0.15766356425202835
27.131,-0.08641801515316663,-0.01109957438752356,-0.1317462234033126
27.133,0.10275682676473472,0.013009056565894763,-0.1578020734946307
27.133,-0.08630704258473915,-0.01108578553602504,-0.13157215164261474
27.135,0.10385571361984797,0.013150625669965322,-0.1595632284011403
27.136,-0.08629023100742608,-0.011084422719291711,-0.13157846128409612
27.137,0.10374000893497445,0.013136070568930933,-0.15937922976432095
27.137,-0.08614074250435928,-0.011066083858008634,-0.13133310077013852
27.14,0.10363054786074871,0.01312181492198328,-0.15919753034398876
27.141,-0.0860880643355306,-0.011059654495924168,-0.13124086641615765
27.141,0.10363770572803929,0.013121725652584036,-0.15920453196964443
27.142,-0.08618373332477977,-0.011071406315931686,-0.13139209856390516
27.142,0.10376022888934024,0.013136199708409487,-0.15940258056342932
27.144,-0.08635242440523304,-0.01109188177756697,-0.1316671495821782
27.145,0.10389752547460568,0.01315309984604088,-0.15962834725615585
27.147,-0.0864526726810747,-0.01110361390937206,-0.13183503183136877
27.147,0.10393128577662886,0.01315769716443848,-0.15968778849543164
27.148,-0.08639478326588135,-0.011095745730400432,-0.1317467063060586
27.151,0.10382747193652553,0.013145334356748408,-0.15952209416282015
27.151,-0.08622077675640516,-0.011073790300407775,-0.13146539866376308
27.151,0.10366927003362726,0.013125683589682557,-0.15926261164690753
27.152,-0.08607256899727586,-0.011055512008674296,-0.13121963485831398
27.153,0.10358791567902262,0.013115056979531673,-0.15912333961602146
27.154,-0.08867083417684617,-0.01138042980411981,-0.13541742496878278
27.155,0.08884468215810376,0.011226394851461366,-0.13558443892282637
27.156,-0.08751893532780786,-0.011230620278534411,-0.13315737862143812
27.157,0.1039326544294199,0.013156370286707639,-0.15969987698943017
27.158,-0.08634742386790084,-0.011090193030625372,-0.1316646003720016
27.159,0.1039945114244192,0.013163764513696344,-0.15978473976423785
27.16,-0.08641661308129825,-0.011098135690387388,-0.1317815948849945
27.161,0.10399445197282037,0.01316419883698089,-0.15979050404603146
27.163,-0.08631602965725305,-0.011084629922556287,-0.13162375017722477
27.164,0.1038547375056664,0.013147313860591672,-0.15956486645994183
27.164,-0.08611309164001515,-0.011058571853795999,-0.1312934380957178
27.165,0.10368428107600111,0.013125948971368352,-0.15928263376841223
27.166,-0.08596716652643056,-0.011040278067103141,-0.13104965047422298
27.168,0.10361657114626101,0.01311658730270833,-0.15916491632011234
27.169,-0.08599137216869153,-0.01104379036219844,-0.13108155972929542
27.169,0.10370271531505734,0.013126277780562218,-0.15930105445057277
27.169,-0.08616536640191312,-0.011066059896625312,-0.1313616939399789
27.169,0.10392110031128252,0.013153194561745839,-0.15965765908001645
27.172,-0.0863944272280911,-0.01109487697281408,-0.13173842779425687
27.173,0.10404941599607448,0.013169411211809518,-0.159874822748605
27.174,-0.08645517773519809,-0.011101952273980588,-0.13184533622133224
27.174,0.10403390694877832,0.013168040386862638,-0.15985616608347425
27.176,-0.08634549247377546,-0.011087288433684752,-0.13167296119212082
27.177,0.103896072995239,0.013151063751024972,-0.15963233043289912
27.178,-0.08615493071366084,-0.011062577248466415,-0.13136227706945705
27.179,0.10374474200024945,0.013131556175211272,-0.15938012995882225
27.179,-0.08602726669081753,-0.011046108872221088,-0.13114867924753235
27.181,0.08857110214944329,0.011190642121230164,-0.1350857216373224
27.182,-0.08737847246351445,-0.011209066251707304,-0.13292570468783965
27.183,0.08870725416635722,0.011206634598391206,-0.1353241919958325
27.184,-0.08750056742538936,-0.011224867917493133,-0.13312296087293965
27.185,0.10397695471589027,0.013158619077480713,-0.15976891515848946
27.186,-0.08639411974358377,-0.011093267016524851,-0.13173835405656328
27.187,0.10401992134813275,0.013164454707845252,-0.15982671690009984
27.188,-0.08645159339077263,-0.011100239913434626,-0.13183773502000148
27.189,0.1040220123723499,0.013165411867144566,-0.15983601630326857
27.19,-0.08638025373679543,-0.011090726852030292,-0.13172858874768523
27.191,0.1039262407988661,0.013153279383214648,-0.15968126817841266
27.192,-0.08623372290384416,-0.01107144009321932,-0.13149201320321793
27.193,0.08860527049011666,0.011194005619976872,-0.1351518976674109
27.194,-0.0874015599967308,-0.01121046811543236,-0.1329704856846619
27.195,0.08860207871284245,0.011192170669702468,-0.13515996878901276
