Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,torques.x,torques.y,torques.z
17.029,882,17,29000000,,0.026471414975148357,-0.05140142857429544,-0.007745264051251409
17.05,883,17,36000000,,0.013262085753890407,-0.04627738673279799,-0.01786043143170738
17.055,884,17,54000000,,0.026530934385292297,0.026673869860322278,-0.009550879712512556
17.076,885,17,76000000,,0.027895163262487234,0.03202752288469221,-0.007097387921066481
17.105,886,17,105000000,,0.001983849856456778,0.010109283590758975,-0.013170323140577062
17.116,887,17,113000000,,0.008739173374234167,-0.008701699172003956,0.0028275094926266658
17.118,888,17,118000000,,0.015441217671679669,0.01670131222896534,0.0032653236543094947
17.121,889,17,118000000,,0.004672015016385721,-0.028261339501695466,0.0036516084193756815
17.121,890,17,121000000,,0.002636209788129,-0.036154728284431406,0.003420550126966982
17.121,891,17,121000000,,0.010090189269687206,-0.006590639321147854,0.0032861745444044007
17.134,892,17,134000000,,0.009513263069520675,-0.01106681166019941,0.0036394372016964834
17.146,893,17,145000000,,0.012594243664468024,-0.013887147474413431,0.006641498378663467
17.16,894,17,158000000,,0.016973776919139018,-0.009168036768928568,0.0027846256876864466
17.165,895,17,165000000,,0.017031725157234882,0.010095545163183764,-0.015506068185505765
17.174,896,17,173000000,,0.011267123328604843,0.001107369541926211,-0.01929912385275264
17.178,897,17,178000000,,-0.0037433203255522497,-0.029644267023802007,-0.021774412936771067
17.189,898,17,189000000,,0.005924140103047767,0.03921823002742797,-0.016954436139202184
17.193,899,17,193000000,,0.0069601328115090275,0.03505188513860655,-0.0037303968026323594
17.198,900,17,198000000,,0.0073150655685726125,0.025843497125771102,0.005833992496274201
17.206,901,17,206000000,,0.011073331586094503,0.024704023823572896,0.011421373983221515
17.216,902,17,215000000,,0.01984201453914316,0.01804102286675259,0.008225701784507941
17.222,903,17,222000000,,0.02446445757056155,0.019512432120814566,0.0023606010445404823
17.248,904,17,248000000,,0.0190389076051112,-0.007960842289150357,-0.0020785680669795866
17.254,905,17,254000000,,0.018518393385719534,0.0032288343599028314,-0.022968107615508656
17.267,906,17,264000000,,0.012719561014132456,-0.0033538686906607485,-0.01823081620460252
17.308,907,17,308000000,,0.007324206411344497,-0.019730484013255424,-0.012744512191918612
17.31,908,17,310000000,,0.014251174773048105,0.0257476988861899,0.0056600937810898245
17.315,909,17,315000000,,0.009982153322948276,0.009355938711268956,0.005585356498653481
17.318,910,17,318000000,,0.0006426313539164494,-0.02528763545786318,0.00302842696286116
17.337,911,17,337000000,,0.00733027066913394,0.0006194809972157947,0.0012587463734462564
17.355,912,17,355000000,,0.005711686156296621,0.0124243280453133,-0.010030575432563542
17.363,913,17,363000000,,0.013641118265684442,0.06525006103706288,0.011533511849899172
17.363,914,17,363000000,,0.00780003476871475,0.022470778499382848,0.013284719059877343
17.376,915,17,375000000,,0.005624931459914137,0.014031377211411242,0.013092435709524609
17.378,916,17,378000000,,-0.0010441821329677838,-0.02349213230312007,0.007712137940333699
17.382,917,17,381000000,,0.014578860669158039,0.024817279094596422,0.00040308281760953425
17.384,918,17,384000000,,0.011529916208512353,0.013446222747919654,0.00018662403644680546
17.384,919,17,384000000,,0.01378608604582472,0.02192579916198885,2.0366516284562805e-05
17.389,920,17,384000000,,0.017631655708345313,0.03617561509573182,-0.00015955876328138316
17.389,921,17,389000000,,0.016947214989890044,0.033424470230200135,-0.0003403530663892299
17.389,922,17,389000000,,0.0174817359317097,0.043684006729094504,-0.024560958416212402
17.389,923,17,389000000,,0.008368817332628845,0.009505261638293456,-0.0247389442858909
17.389,924,17,389000000,,0.015877974300771203,0.03775075635408573,-0.024915316823184215
17.389,925,17,389000000,,0.012735366159107241,0.026126879951574977,-0.025091048097414827
17.395,926,17,395000000,,0.01336392567332897,0.029215819468658626,-0.025365381942721005
17.401,927,17,401000000,,0.009756400498572218,0.019777873599924285,-0.025792774287370143
17.401,928,17,401000000,,0.00998655251213977,0.011542504521623385,-0.01900923025017247
17.406,929,17,406000000,,0.01870335693209557,0.043365848035388996,-0.01943450422872214
17.413,930,17,413000000,,0.02043892998374011,0.03833348268708725,-0.014367015955683293
17.419,931,17,419000000,,0.020020316484776254,0.02795913920892759,-0.0064552843239617606
17.419,932,17,419000000,,0.01744178705844133,0.012628869681621996,-0.0004223852422006536
17.429,933,17,419000000,,0.017862668846974496,0.009548486974930505,0.0008329750552029426
17.429,934,17,429000000,,0.019983652416419962,0.0034597236208404195,0.004854171106952688
17.437,935,17,437000000,,0.013399232457933003,-0.037276247967502195,0.00956220667814704
17.461,936,17,461000000,,0.02911519978335928,0.0071567068754363385,0.012459669691322157
17.467,937,17,467000000,,0.024585847843267016,-0.02568766652891657,0.006630852950552298
17.473,938,17,473000000,,0.0200301152158314,-0.017516669734664703,-0.0037133434472445236
17.489,939,17,489000000,,0.02412839910886795,-0.002845387232473233,-0.0037542973395270386
17.516,940,17,515000000,,-0.0027602098639124602,0.04337885660568684,-0.018082900859286072
17.521,941,17,520000000,,-0.008053503121873848,0.029773566038734905,-0.01493966976819077
17.528,942,17,528000000,,-0.007881016180187269,0.034724268742609955,-0.008614146069273028
17.532,943,17,532000000,,-0.01555729333922002,0.007841814413786787,0.0022506473723190867
17.532,944,17,532000000,,-0.010950980605600165,0.023618998227550616,0.0040749882292525075
17.532,945,17,532000000,,-0.0007014722897241751,0.059400379922453075,0.0039765309357271475
17.532,946,17,532000000,,-0.010912880170765018,0.02381438985166151,0.003797472820769617
17.532,947,17,532000000,,-0.01794245240505076,4.3058510943516995e-05,0.0036098488771321782
17.532,948,17,532000000,,-0.011368268279864556,0.023406972999471545,0.003497088627606386
17.532,949,17,532000000,,-0.0053484273766533225,0.04418328323389031,0.003377715128796594
17.541,950,17,541000000,,-0.009783015917552138,0.029347223223254955,0.0032095764747336096
17.571,951,17,570000000,,-0.0017547785751552223,0.016687919924760104,0.007651362918277983
17.576,952,17,575000000,,0.036828073536967904,0.02368883866956137,-0.022755525766980228
17.581,953,17,581000000,,0.04005482645094451,0.03290792511167049,-0.02274954870455029
17.59,954,17,589000000,,0.02454832636051852,-0.025093761905451532,-0.021125804647784532
17.591,955,17,591000000,,0.037202143043354195,0.01575366205632054,-0.021059982793726707
17.595,956,17,594000000,,0.020854047163214914,-0.04140348604495471,-0.02004474424782725
17.599,957,17,597000000,,0.04096661516249307,0.026877276852125122,-0.02078393285017001
17.604,958,17,603000000,,0.04241340178080549,0.02969220667974011,-0.02021308569267359
17.609,959,17,608000000,,0.04434320643818892,0.032082671961444195,-0.018723732688319995
17.612,960,17,612000000,,0.039672137617193313,0.009462333570928733,-0.015785753560727863
17.615,961,17,615000000,,0.03794319297252125,-0.0009863935889402216,-0.013719319660919379
17.621,962,17,620000000,,0.010901443375605502,-0.09539976917698202,-0.011160221047370642
17.625,963,17,624000000,,0.04786251715047187,0.026212364847995797,-0.011341490171048938
17.631,964,17,630000000,,0.0387458141497192,-0.0034092087869829427,-0.011331767639972339
17.633,965,17,632000000,,0.04321441945275917,0.01099276917279967,-0.010438281560251148
17.634,966,17,632000000,,0.043007323222710094,0.009587178742855583,-0.007434077072651039
17.639,967,17,638000000,,0.04294548233108135,0.01027352525587579,0.0025398621251104415
17.642,968,17,642000000,,0.038451883703586084,-0.0014239547641800507,0.007603203520968778
17.646,969,17,646000000,,0.03502473818375662,-0.01237373485867316,0.009481515875935065
17.649,970,17,649000000,,0.03383735451506745,-0.015451950485007367,0.012305267894831072
17.655,971,17,654000000,,0.032551849214936805,-0.018037276750113268,0.013255307688239426
17.661,972,17,661000000,,0.01871126727758285,-0.04866841809348945,0.013118520689408176
17.665,973,17,665000000,,0.019449210558666805,-0.030764145910563902,0.012895932682312542
17.67,974,17,670000000,,0.022645458427464862,-0.012952911637901635,0.012676418373904033
17.675,975,17,675000000,,0.026358584381813842,-0.0010592973945589158,0.012672554232154529
17.712,976,17,711000000,,-0.019658686180969727,-0.0321933520561565,-0.008202771140556016
17.716,977,17,716000000,,-0.004312414342374924,0.0186942156869611,-0.00878845534869705
17.723,978,17,723000000,,-0.002226068579477868,0.030152026986426366,-0.008401131393050657
17.726,979,17,726000000,,-0.010188509678910086,0.006796641037924763,-0.0002493748536707488
17.732,980,17,731000000,,-0.021479038255086368,-0.02965863691918315,0.0007014685600167572
17.737000000000002,981,17,735000000,,-0.010195383052092716,0.00890507704899099,0.00195439926679483
17.742,982,17,742000000,,-0.0137136943478536,0.0014680011949310661,0.00679528947232106
17.759,983,17,759000000,,-0.011915587367243765,0.009889561999282103,0.008703004450674087
17.767,984,17,767000000,,-0.023918104736575213,-0.000624424052417083,0.010234228757054169
17.778,985,17,775000000,,-0.041068165455787675,-0.027735852765327335,-0.026466162509936643
17.787,986,17,787000000,,-0.022651649170426048,0.033090969009476084,-0.0311526481882373
17.794,987,17,794000000,,-0.010702306457203355,0.06887025680774732,-0.03135439568546053
17.808,988,17,808000000,,-0.003140991467837603,0.0046581583150586865,-0.01643296067327968
17.816,989,17,816000000,,0.013509529840486492,0.051088947774059756,-0.01355640576653332
17.831,990,17,831000000,,-0.004906087515512003,-0.0459473286929101,-0.01738934392706229
17.834,991,17,834000000,,0.029423652547716565,0.060244746778682697,-0.02224269188124139
17.848,992,17,848000000,,0.025125895195552445,0.051353203300330816,-0.03415266674427861
17.872,993,17,854000000,,0.023781827895259983,-0.08533981656916913,0.009133487822393035
17.878,994,17,881000000,,0.042954812561161404,-0.016972612593392205,0.0031628019242164775
17.878,995,17,887000000,,-0.0007676419799988801,-0.12860922805761302,0.0005587793719823812
17.906,996,17,895000000,,0.02130317885219373,-0.02231924093811532,0.0007655837757157427
17.906,997,17,898000000,,-0.0072700062455790734,-0.027744972663178658,0.008393292090407397
17.917,998,17,917000000,,-0.00849194075618935,0.024504102832488283,0.014989966785131125
17.937,999,17,937000000,,0.0033612976259705853,0.04120634928124562,0.020008424648592198
17.944,1000,17,944000000,,0.009178059954568229,0.026540154111145905,0.0022437201425056343
17.951,1001,17,950000000,,0.011425888041549698,0.03224856195204146,-0.004443680180501577
17.957,1002,17,957000000,,0.014527829728126766,0.03606672177559536,-0.015399087742983235
17.967,1003,17,966000000,,0.01321853045369139,0.02621686617582829,-0.01953259896595872
17.988,1004,17,987000000,,0.01945481808640394,0.015383408516305604,-0.015662068756750573
18.002,1005,17,995000000,,0.02820093955119201,-0.028548178306088173,0.011274386209436153
18.003,1006,18,3000000,,0.02804675159101439,-0.03968593850799703,0.019025919596834702
18.011,1007,18,9000000,,0.026617572313438996,-0.04255370830503079,0.02122423948075666
18.018,1008,18,17000000,,0.026478127546773228,-0.029626813481925092,0.01770043720935495
18.033,1009,18,33000000,,0.003126642712119973,-0.020096071474688018,0.008541646431513556
18.038,1010,18,38000000,,-0.021871246414071274,0.03689445015933089,-0.014661712077793479
18.046,1011,18,46000000,,-0.024725518428965997,0.04515844281349139,-0.017962658412092783
18.055,1012,18,54000000,,-0.014510513766267078,0.06382372329199873,-0.018719098765126403
18.06,1013,18,60000000,,0.003058903424205903,0.05708921266700717,-0.01539617563974393
18.066,1014,18,66000000,,0.019360802726365558,0.022198429366634333,-0.006819934292718272
18.075,1015,18,75000000,,0.03568085864237025,0.01976699629685671,-0.00019104731203430786
18.087,1016,18,87000000,,0.03524193001708794,-0.04095064862682268,0.012510017680119494
18.098,1017,18,98000000,,0.03082425873266105,-0.03905106381181022,0.013854845093715974
18.122,1018,18,122000000,,-0.012952862862125892,-0.00680063185892811,-0.005671147697008378
18.139,1019,18,122000000,,-0.031815230444396034,0.0474875865714529,-0.02364456316023103
18.155,1020,18,154000000,,-0.028848838492433387,0.056566738837685565,-0.023990385216983823
18.16,1021,18,160000000,,0.035672145414316875,0.0019185673185392665,0.008620923774496546
18.166,1022,18,166000000,,0.04577438930915534,-0.014558709904781308,0.013523411419487718
18.172,1023,18,171000000,,0.05231240849373984,-0.01712806603562147,0.011429138357296122
18.182,1024,18,182000000,,0.03917751435959401,-0.019586272489900285,0.008308637004112478
18.184,1025,18,184000000,,0.007057780447219708,-0.0021558017842963698,-0.002755155778694443
18.184,1026,18,184000000,,0.008127682841843065,0.0007211708415190378,-0.0027846329749209404
18.198,1027,18,198000000,,0.005710884961597283,0.021955686352737834,-0.006540304445345724
18.229,1028,18,229000000,,-0.0005635207343569187,0.02868132467508118,-0.009909782387303747
18.257,1029,18,235000000,,-0.0010643249191078074,0.052211483321512375,-0.01862684480051739
18.264,1030,18,264000000,,0.020404545134796732,-0.024872734781774455,0.006378307524853196
18.297,1031,18,297000000,,0.03400548923707418,-0.01441201564788263,0.01157366985744045
18.302,1032,18,302000000,,-0.020188018727881552,-0.015361052704187002,-0.015252907073806495
18.304,1033,18,304000000,,0.006333206057962153,0.06728918560200128,-0.014433227797924188
18.305,1034,18,305000000,,0.007357418001435061,0.07069446455771253,-0.015075149881850252
18.307,1035,18,307000000,,-0.017806620564192334,-0.004649126877755108,-0.014688914742691999
18.313,1036,18,313000000,,-0.0029800277396033765,0.040268400005762955,-0.015003531965628196
18.357,1037,18,357000000,,-0.00894848132813719,0.02157606648726015,-0.014948188006062183
18.357,1038,18,357000000,,0.032973770335620184,-0.003900227842116362,0.001354468721487364
18.357,1039,18,357000000,,0.037911399349328856,0.013233117332331897,0.0003277086747389946
18.357,1040,18,357000000,,0.017371286916020957,-0.04840076257474293,-0.0010070702966805465
18.36,1041,18,360000000,,0.026176009171635914,-0.019203133954781744,-0.0016439179617741616
18.361,1042,18,361000000,,0.027424680313081706,-0.014842574366676223,-0.0037252140248200667
18.364,1043,18,364000000,,0.03005791008336425,0.015315332552525856,-0.0044194209940205415
18.366,1044,18,366000000,,0.009444241633919787,-0.024421015303616594,-0.0045656389338363974
18.378,1045,18,378000000,,0.014214538768055415,0.012231078993346335,-0.002979945843890575
18.385,1046,18,382000000,,0.013961246179142734,0.01981216276210867,0.002475645599363214
18.405,1047,18,405000000,,0.020375287233549977,-0.0013467910705957748,0.008943101072192507
18.407,1048,18,407000000,,0.029273085392472847,0.009130452741513688,0.011658440760939762
18.43,1049,18,429000000,,0.024046887755629513,-0.020342506846802805,0.013487712506695653
18.437,1050,18,437000000,,-0.013397677686207067,-0.02607291873421371,-0.005759728675055268
18.444,1051,18,444000000,,-0.015007174047985405,0.008499594822236098,-0.013194288238984723
18.45,1052,18,448000000,,-0.012938501134372246,0.026093143971261896,-0.015102193348344119
18.479,1053,18,476000000,,0.011724129649994135,0.04023727706297479,-0.008959106687035404
18.482,1054,18,482000000,,0.03700219101005034,0.04065538258806047,0.0013704153453092142
18.49,1055,18,490000000,,0.0354201721315588,-0.009718517134636648,0.008397123646494743
18.505,1056,18,504000000,,0.03332520927513433,-0.01561948430824866,0.008288999063696848
18.507,1057,18,507000000,,0.04260297281126375,-0.01528484145568886,0.011525939751793723
18.513,1058,18,512000000,,0.014570703124603028,-0.04297852085503624,0.0052397774621986
18.517,1059,18,517000000,,0.013142993872020314,-0.03808502767928299,0.004538736046808001
18.526,1060,18,526000000,,-0.0038013569272437684,-0.0027994893777629837,-0.004860598264130173
18.548000000000002,1061,18,547000000,,-0.01782234342266644,0.02984970769712831,-0.013051312707499353
18.558,1062,18,558000000,,-0.0177766563899383,0.046497779035493694,-0.014933518703164606
18.57,1063,18,570000000,,-0.010075334430846173,0.06643328008635455,-0.014107914688000052
18.598,1064,18,598000000,,-0.0031319772545136283,0.06225006330172255,-0.012372772005718794
18.6,1065,18,605000000,,0.013166230227702644,0.03906753294224558,-0.0027004067642426204
18.607,1066,18,608000000,,0.03898306167714291,0.023799619364589013,0.009288944729006784
18.619,1067,18,616000000,,0.04353830281998701,0.02018465872233538,0.01026263989468524
18.629,1068,18,629000000,,0.03514220375206383,-0.04078244921956755,0.009460859395475689
18.632,1069,18,632000000,,0.045582234710117436,-0.02521418745643936,0.0006542791458621746
18.639,1070,18,638000000,,0.03293955773810252,-0.0703227828005807,8.34818577544051e-05
18.645,1071,18,645000000,,0.04711116504321112,-0.037827218370101154,0.0011374294735956138
18.656,1072,18,658000000,,0.03683025730319707,-0.061916661051811046,0.004509222803594568
18.684,1073,18,681000000,,0.001183109134992217,-0.04539534087230263,0.01411603483327228
18.706,1074,18,705000000,,-0.04710106882922167,0.005640421525324571,0.0019837951025506824
18.71,1075,18,710000000,,-0.05536774598353243,0.0501093889416083,-0.004258956022322492
18.723,1076,18,723000000,,-0.053203411597957564,0.09601189932291432,-0.008360485588115814
18.733,1077,18,733000000,,-0.009525902910058295,0.10054270487292767,-0.005643980117556159
18.767,1078,18,767000000,,0.04009101119218385,0.03706928291799108,0.0009059131722645112
18.772,1079,18,772000000,,0.05884865666964152,-0.013663350227334847,-0.0061023345605316776
18.803,1080,18,801000000,,0.045359031120007616,-0.07536508118740334,-0.00889211403239682
18.821,1081,18,820000000,,0.0032157191907011447,-0.09258631374627173,0.009025071406443808
18.822,1082,18,822000000,,-0.0040638971746057295,0.0010363202298486274,0.01086716364415288
18.823,1083,18,822000000,,-0.004929790124373754,-0.0017002627105452703,0.010776019354165733
18.825,1084,18,824000000,,-0.012643601269714899,-0.028564121335811238,0.010610659146469727
18.829,1085,18,829000000,,-0.025111361846316814,-0.008635830986163632,0.009458775161863511
18.835,1086,18,835000000,,-0.029519082727763275,0.0012346591886436644,0.008728028937726753
18.842,1087,18,836000000,,-0.0451248201871452,-0.029874097254603153,0.007719177691846935
18.842,1088,18,842000000,,-0.0523453845189706,-0.002326509724791306,0.0005156631209808095
18.855,1089,18,855000000,,-0.037085828549277736,0.05380869077400639,-0.0012530966861954308
18.865,1090,18,864000000,,-0.03453505546430582,0.052766793706953634,-0.008887427217845021
18.874,1091,18,874000000,,-0.020016133660511866,0.06577262561221972,-0.012896701989165288
18.895,1092,18,894000000,,0.0033314083390017773,0.08492854068218869,-0.012845853245216992
18.905,1093,18,903000000,,0.054789154040839366,0.023121338699128625,-0.0008638877214763115
18.92,1094,18,920000000,,0.06684832994715893,0.007430774141869569,0.004210434949582413
18.922,1095,18,922000000,,0.07223879550237573,-0.021232512782217314,0.006912304571596006
18.928,1096,18,928000000,,0.07515061200827593,-0.010693648748555877,0.006393177934664396
18.933,1097,18,931000000,,0.06006537223955151,-0.06805922311626647,0.005035825366244346
18.936,1098,18,936000000,,0.06714956146476536,-0.036500626354498175,0.004364115645834265
18.984,1099,18,983000000,,0.06678218203148237,-0.0345913640351707,0.0035694967936023667
18.985,1100,18,985000000,,-0.045000094855590284,-0.021056117320426053,0.006365044412472726
18.987000000000002,1101,18,987000000,,-0.041244671734337116,-0.0063649274873419405,0.0063421050228780725
18.996,1102,18,994000000,,-0.038271183735475375,0.005357480867760666,0.0063075799430894084
19.002,1103,18,998000000,,-0.10232342016205363,-0.09862459021010699,-0.005443129672944611
19.024,1104,19,23000000,,-0.07395290981514158,0.020971405024215725,-0.005282040267877308
19.035,1105,19,34000000,,-0.0447310523555013,0.05826285244190673,-0.013948065038856577
19.042,1106,19,41000000,,-0.010826572032760964,0.11231704119773532,-0.012858283437693374
19.057,1107,19,57000000,,0.014577395680129118,0.15261885890433147,-0.010088873140254752
19.093,1108,19,92000000,,0.04854053367849587,0.14345888858663397,-0.0024075747548916115
19.094,1109,19,94000000,,0.07734309763797437,0.10999123264192685,0.0037129048672984465
19.095,1110,19,95000000,,0.07532775832502346,0.10092887112839351,0.00395582697642459
19.108,1111,19,108000000,,0.07441356959233118,0.09777977045120667,0.004102921214457843
19.111,1112,19,111000000,,0.07567709139764867,-0.0162041223349466,-0.00025022953531258834
19.114,1113,19,114000000,,0.0746254333756077,-0.019430069713029664,-0.00030945005049124027
19.116,1114,19,116000000,,0.07553486712200236,-0.036366654189608556,-0.0023267689874685834
19.119,1115,19,119000000,,0.07138327535624585,-0.06128304097973549,-0.002970418615326112
19.124,1116,19,124000000,,0.07887008575206003,-0.046189554126721016,-0.0038860497846263157
19.129,1117,19,128000000,,0.07898811735622997,-0.05024907550017643,-0.0040141740144331505
19.142,1118,19,141000000,,0.07936933815608362,-0.111339943720699,-0.001877517420950312
19.148,1119,19,147000000,,0.08196514485120546,-0.16844998482572415,0.006532702392244172
19.154,1120,19,154000000,,0.07809197636471212,-0.16392428067644477,0.008938411298039886
19.161,1121,19,160000000,,0.06338710094708119,-0.20786942407942852,0.010092612224666512
19.18,1122,19,180000000,,0.0613397610086807,-0.1839027484838672,0.011739924734160315
19.195,1123,19,194000000,,0.028614336345543973,-0.1487389567883765,0.01217417926356894
19.198,1124,19,198000000,,-0.02515655476030034,-0.11290244015758544,0.008426586452974477
19.21,1125,19,210000000,,-0.04481679681336762,-0.06609501381031535,0.005615767336343389
19.226,1126,19,226000000,,-0.0635705415308783,-0.05193856857530673,0.0037340131121742755
19.251,1127,19,242000000,,-0.0878740469678986,0.050595547166271924,0.0001919112823974842
19.253,1128,19,252000000,,-0.10624254120582009,0.08396258038045216,-0.0008253340149695678
19.255,1129,19,253000000,,-0.11179719598029134,0.14768616034648038,-0.00038506732952971624
19.256,1130,19,256000000,,-0.11232026379349348,0.1445633123409269,-0.0004976378062015619
19.262,1131,19,258000000,,-0.11367491959133019,0.15847690895281227,-0.00018912633094539518
19.268,1132,19,265000000,,-0.11665791195099351,0.16967861453249541,0.0003514043083555937
19.27,1133,19,270000000,,-0.11891522097750311,0.1746793974448845,0.0007366759944090902
19.278,1134,19,276000000,,-0.11847535763071824,0.18754486929429875,0.000879105823717813
19.282,1135,19,280000000,,-0.12178481187487497,0.19450486163417682,0.0014094148711143958
19.287,1136,19,286000000,,-0.12044796125971897,0.20386465479013313,0.0013955249106973383
19.296,1137,19,296000000,,-0.12911564052629654,0.20731551567541517,0.0017519685265460386
19.309,1138,19,308000000,,-0.13484545213006138,0.21358114310486226,0.0008457112565383347
19.316,1139,19,316000000,,-0.14165323768776272,0.21820230202858096,-0.002200603417005454
19.327,1140,19,327000000,,-0.13421459988448248,0.2258866877061702,-0.0084111956121114
19.344,1141,19,344000000,,-0.11425185915478807,0.2329910507467848,-0.015980541336450927
19.355,1142,19,355000000,,-0.08856179603009312,0.23729248573166287,-0.022238466146752206
19.362,1143,19,362000000,,-0.0663480964356712,0.2433167781986445,-0.025740008816207617
19.367,1144,19,367000000,,-0.04820031620843794,0.24636035868359485,-0.02750986165334372
19.387,1145,19,385000000,,-0.023940930124930267,0.22621897608000877,-0.027340555689683133
19.393,1146,19,393000000,,0.02128156368528051,0.1675231321630651,-0.023770809457759026
19.394,1147,19,394000000,,0.047890773260195356,0.14712887368359598,-0.02180950841899086
19.436,1148,19,435000000,,0.11956681147036696,-0.016018600849571407,-0.014521972572041252
19.446,1149,19,444000000,,0.21887713132936445,-0.16663252038984191,-0.028334710885364548
19.475,1150,19,475000000,,0.2526760739566681,-0.1356015367064079,-0.02442321349021783
19.484,1151,19,483000000,,0.2937734595061097,-0.18339321360867591,0.0026815392991273047
19.489,1152,19,486000000,,0.2625821394373159,-0.24763697352942482,0.0069956023915126965
19.501,1153,19,501000000,,0.2600668165857142,-0.25450155598071533,0.007229149410292059
19.504,1154,19,504000000,,0.23052465612575265,-0.2839924038550942,0.02064042953643409
19.512,1155,19,512000000,,0.2323228008535112,-0.2768056592773544,0.020561412046606848
19.525,1156,19,524000000,,0.20679524032703647,-0.29312358550083484,0.02334877489623665
19.532,1157,19,531000000,,0.1655748803693405,-0.25859626553104836,0.035499686636424437
19.548000000000002,1158,19,548000000,,0.14286508931828495,-0.26387123122454476,0.040384532031017585
19.552,1159,19,550000000,,0.08239899506843339,-0.2128370180945582,0.04388740794388394
19.561,1160,19,561000000,,0.054462270703305476,-0.22014786040286752,0.045702381439290875
19.569,1161,19,568000000,,-0.04628944640420729,-0.14918194745326158,0.05062658131139415
19.572,1162,19,572000000,,-0.10378540081437126,-0.10121356048721976,0.053855758604162945
19.574,1163,19,574000000,,-0.14032920999098672,-0.06235268101529759,0.05677238486128837
19.576,1164,19,576000000,,-0.14884842498784456,-0.061219801111293354,0.057462589314090595
19.583,1165,19,583000000,,-0.16718690677505332,-0.05211615626611258,0.059262026000172253
19.583,1166,19,587000000,,-0.26072806036745977,0.008069928284858426,0.058775248542557536
19.643,1167,19,642000000,,-0.3045684279389966,0.1021860458125608,0.05517397437335433
19.648,1168,19,648000000,,-0.36148103646661706,0.30979997839978657,0.01575506825322438
19.656,1169,19,655000000,,-0.33433104392978885,0.3457998808755494,0.00509647553442639
19.661,1170,19,661000000,,-0.3072899631145456,0.34407011409384947,-0.00870348201841908
19.666,1171,19,665000000,,-0.2377521959226673,0.31915835568551154,-0.02536968918918396
19.669,1172,19,668000000,,-0.19956439680701096,0.31153840484374107,-0.03329449862607837
19.692,1173,19,692000000,,-0.08833700580609818,0.3019021684597634,-0.05411737808816207
19.699,1174,19,695000000,,0.0442905461933892,0.32244198059514895,-0.08687892054115243
19.706,1175,19,703000000,,0.09362908216363121,0.335771400353163,-0.11052141849789415
19.729,1176,19,720000000,,0.13628955475398902,0.315907038029936,-0.12300267705079429
19.729,1177,19,727000000,,0.202151036380893,0.2355352241141701,-0.12450399126663007
19.73,1178,19,729000000,,0.27433975914245157,0.15308610012317864,-0.10585854041117089
19.736,1179,19,736000000,,0.2826890882453279,0.14901702489508947,-0.10410611473916087
19.761,1180,19,754000000,,0.3623252962408135,0.04892959256398938,-0.07915030805809169
19.784,1181,19,783000000,,0.3943696359495595,-0.08334961789328568,-0.06729206696822465
19.794,1182,19,794000000,,0.2788318446989016,-0.313404774310214,0.03870459062298137
19.806,1183,19,806000000,,0.11568167105126362,-0.3726972332745467,0.07569288162017239
19.811,1184,19,811000000,,0.026793648772912754,-0.38969169612913357,0.07400368101918618
19.819,1185,19,819000000,,0.02743160111337821,-0.388648979690231,0.06799615155062895
19.83,1186,19,830000000,,-0.07784127177547642,-0.4126783479547368,0.07925043574189587
19.848,1187,19,843000000,,-0.19674693131464785,-0.4285769862015207,0.1048735227004446
19.853,1188,19,853000000,,-0.28692664343398033,-0.38894113554075066,0.11955651144678266
19.873,1189,19,873000000,,-0.36407513687855425,-0.2570276449646375,0.11215334064321587
19.877,1190,19,875000000,,-0.34226150618396384,0.11386993648650577,0.08934053985052423
19.911,1191,19,909000000,,-0.3126375521254978,0.3150175614463999,0.06346460676450247
19.92,1192,19,920000000,,-0.19278621569116247,0.8550905307856906,-0.029256658623945202
19.923000000000002,1193,19,923000000,,-0.09412625808938781,0.8252292956508405,-0.08034561719464377
19.934,1194,19,933000000,,-0.05984784810394567,0.7854650549213723,-0.11257831041105451
19.939,1195,19,938000000,,-0.03233033616396102,0.7290381059873416,-0.13038047481243342
19.948,1196,19,945000000,,-0.0109187688208378,0.6774432488510773,-0.1415912711691305
19.952,1197,19,950000000,,0.002948792891421332,0.6851475999061001,-0.15538026350009063
19.963,1198,19,963000000,,0.0385505014473359,0.615779144713481,-0.16321249986857492
19.971,1199,19,970000000,,0.08835907456969158,0.5743794471841676,-0.16854387310715893
19.975,1200,19,975000000,,0.09556848489062103,0.5244119326963493,-0.1644934222651786
19.992,1201,19,980000000,,0.1273117559870496,0.530052372454601,-0.16922601520247477
20.024,1202,20,23000000,,0.2554543812734984,0.3123987109949228,-0.17016153767942716
20.025,1203,20,24000000,,0.29250301126560757,0.22006986261529188,-0.1528714480607514
20.034,1204,20,34000000,,0.37769641409414545,-0.07456640630498144,-0.12044858724990117
20.036,1205,20,34000000,,0.4018951430548916,-0.13997457318397394,-0.11090069988869665
20.037,1206,20,34000000,,0.4295443579528732,-0.26776180066939737,-0.09542176432050384
20.05,1207,20,50000000,,0.4524231235908205,-0.32469520658460577,-0.08047078793537152
20.065,1208,20,54000000,,0.47312776261365946,-0.3999548939131634,-0.05606911353488612
20.069,1209,20,68000000,,0.4802603262059947,-0.4186959630024304,-0.03945064000926376
20.087,1210,20,86000000,,0.4922573670424877,-0.45933459736745574,-0.021557949257412293
