Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position_controller_output.thrust.num,position_controller_output.orientation_set_point.w,position_controller_output.orientation_set_point.x,position_controller_output.orientation_set_point.y,position_controller_output.orientation_set_point.z,position_controller_output.euler_set_point.phi,position_controller_output.euler_set_point.theta,position_controller_output.euler_set_point.psi
22.232,1431,22,232000000,,11.367918963450581,0.9763015828926508,0.010709759961081288,0.00925129401549256,0.21595123023942117,0.024912394044249844,0.013438938823709175,0.4355435987096028
22.246,1432,22,242000000,,11.376380151161449,0.9763574566239462,0.010521484259125307,0.009314377820491614,0.21570502458130436,0.024568535449255312,0.013649674285602311,0.4350389023734013
22.252,1433,22,252000000,,11.379456536447503,0.976413078248342,0.010480323331489632,0.0092303894753627,0.21545872773827876,0.02444845176523027,0.013509602673979127,0.43453132788953136
22.265,1434,22,263000000,,11.385826836505426,0.976469240442761,0.010346899761178805,0.009237813459308599,0.21521019245602827,0.02418759290704518,0.013587782916058548,0.43402086493561765
22.278,1435,22,269000000,,11.388169135345374,0.9765253048859586,0.010323308911916573,0.009134498024605713,0.21496120383998038,0.024093564759562567,0.013402316336007886,0.4335075031892793
22.283,1436,22,283000000,,11.391134870760613,0.9765816679754032,0.01028091295626474,0.009050221503739306,0.21471060079534526,0.023971062673613538,0.013262107589101456,0.4329912323281464
22.292,1437,22,292000000,,11.385965580549925,0.9766374735665719,0.010454562823841723,0.008758560322583969,0.21446033424095318,0.024181646493274905,0.012624033680732434,0.4324720420298381
22.302,1438,22,302000000,,11.387342393719855,0.976694145803174,0.010444448993025414,0.008650110230178558,0.21420699015682496,0.02411208924904188,0.012422795603401022,0.4319499219719835
22.313,1439,22,312000000,,11.38588383967848,0.9767507611344238,0.010502822332656179,0.008477198500315725,0.2139527481757562,0.02414882409446398,0.012066297569309223,0.4314248618322009
22.328,1440,22,322000000,,11.376180379962074,0.9768065868942643,0.010766901049382846,0.008111347264328397,0.2136987872855825,0.024505131510893695,0.011244924460759151,0.4308968512881179
22.332,1441,22,332000000,,11.380788492635302,0.9768644012959941,0.01066409969046685,0.008092698602238005,0.21344021806525698,0.024293302435770086,0.01125888068868724,0.4303658800173605
22.342,1442,22,342000000,,11.38258315754923,0.9769221054471859,0.010629330292520918,0.008012192394329213,0.21318072614381867,0.024188000029834393,0.011122868374659775,0.4298319376975509
22.352,1443,22,352000000,,11.388445511675274,0.9769805748741953,0.010491229974886048,0.008026501010448422,0.21291891812056052,0.02392122943858666,0.011216143637995524,0.4292950140063123
22.362,1444,22,362000000,,11.390094525625353,0.9770387651214822,0.01045558885023933,0.00794811453393348,0.21265643556459585,0.023815180670130737,0.011084562492715227,0.4287550986212683
22.372,1445,22,372000000,,11.39306846487824,0.9770973644180795,0.01038669878497712,0.007900001713901943,0.21239220067722178,0.023657074039746803,0.01102625750602766,0.42821218122004545
22.383,1446,22,382000000,,11.395306519355197,0.977156115851446,0.010336106963071676,0.007835093286171052,0.2121266165764225,0.023527619006105123,0.010927309311646493,0.42766625148026716
22.393,1447,22,393000000,,11.396827469286848,0.9772150209108643,0.01030382382613446,0.007753056296243847,0.2118596805406977,0.02342672848644093,0.010787085691529771,0.42711729907955753
22.405,1448,22,403000000,,11.399011617128277,0.9772742571525358,0.010254382189669222,0.0076860210510297355,0.21159111284094756,0.023298712259740003,0.010683431973895392,0.4265653136955389
22.412,1449,22,412000000,,11.40183898524436,0.977333825880125,0.010186985293537445,0.007635237314593917,0.21132089644021623,0.02314251142477485,0.010619105240651797,0.4260102850058365
22.423000000000002,1450,22,422000000,,11.390042647484988,0.9773916798704633,0.010478509415610958,0.007267805245862853,0.21105185137147903,0.02355428859126359,0.009784123236312626,0.42545220268807693
22.434,1451,22,433000000,,11.387778688624724,0.9774510752873042,0.010522602750962676,0.007121250557541436,0.21077940611344037,0.023575929159926116,0.009485594358611307,0.4248910564198801
22.442,1452,22,442000000,,11.387567295452111,0.9775110264067081,0.010513534087487248,0.007020629381174931,0.2105050346604266,0.023513129777883245,0.009299315579171512,0.4243268358788735
22.452,1453,22,452000000,,11.388721472075025,0.9775714237298756,0.010470555056684554,0.0069501448293522155,0.21022886212506656,0.023396794547705192,0.009186229400036314,0.42375953074268047
22.462,1454,22,462000000,,11.387045463698707,0.9776316460760677,0.010492636829040603,0.006825555493746586,0.20995161574794843,0.023385006174053723,0.008939985079134885,0.42318913068892355
22.472,1455,22,472000000,,11.388784503857634,0.9776926155652294,0.010432794743261392,0.006773812798329146,0.2096721767980647,0.023243700236326572,0.008870596270165306,0.4226156253952276
22.482,1456,22,482000000,,11.390452208694427,0.9777538257799355,0.010372364327290967,0.006723611374109627,0.2093911728823622,0.02310191772588452,0.008804424173693022,0.42203900453921955
22.493,1457,22,493000000,,11.391351025097526,0.9778151747018143,0.01032761841202031,0.006660866438359699,0.20910872119327345,0.022985589730574546,0.008707112421433587,0.42145925779851723
22.502,1458,22,502000000,,11.395005820510457,0.9778771749365109,0.010218285575676018,0.006651741220551317,0.2088242603645875,0.02276538244121788,0.008741631304416197,0.420876374850752
22.512,1459,22,512000000,,11.397210478684398,0.9779392108491766,0.010141182363028786,0.006615234163290126,0.2085384736228175,0.022596761287343982,0.008709050465981402,0.4202903453735436
22.522,1460,22,522000000,,11.399376078939573,0.9780014889048239,0.010063941890513803,0.00657815291275313,0.2082511288752795,0.02242763987256477,0.008675340986075619,0.4197011590445188
22.531,1461,22,532000000,,11.388965898714279,0.9780621893169034,0.010272584434375176,0.0063015942125631726,0.20796422227884434,0.022718156052296504,0.008054129075002902,0.4191088055412982
22.542,1462,22,542000000,,11.39382631205503,0.9781253879869797,0.010129781865792182,0.006319551636506283,0.20767324373107196,0.022443827716363805,0.008155348877363139,0.41851327454150955
22.552,1463,22,552000000,,11.393021986052059,0.9781880097232216,0.01011120033834992,0.006235057098765543,0.20738154528408606,0.022369963658804237,0.008004448961721733,0.417914555722775
22.561,1464,22,562000000,,11.391435455492644,0.9782507749811415,0.01010654042508183,0.006139772265674071,0.20708834415765118,0.02231894901240629,0.007826660416161953,0.41731263876271646
22.573,1465,22,573000000,,11.388397724198512,0.9783135737138957,0.010131710207347502,0.0060203665715643905,0.20679375019996174,0.02231642253942101,0.007589336826892704,0.41670751333896394
22.583,1466,22,583000000,,11.391636813616055,0.9783775416963287,0.01001840824895391,0.006014061258854522,0.20649660643114778,0.022089777230249304,0.007630584378884087,0.41609916912913747
22.592,1467,22,592000000,,11.396924550394033,0.978442037088886,0.009859114163921722,0.006045097034642242,0.2061975623694311,0.021788492579637556,0.007763781493611495,0.4154875958108617
22.603,1468,22,603000000,,11.387479847308818,0.9785046679425453,0.010016557691711768,0.005821596784040479,0.20589898590702638,0.022002174914241952,0.007268185106099393,0.41487278306176206
22.614,1469,22,612000000,,11.391254908984719,0.9785694640665813,0.00988599403540336,0.005830308903529185,0.2055968837712898,0.0217479514888335,0.007345731446969625,0.4142547205594598
22.625,1470,22,622000000,,11.391456433742079,0.9786339975627352,0.00982835427402049,0.005781660207412966,0.20529363037340134,0.02161285469155334,0.007280925752730335,0.4136333979815828
22.632,1471,22,632000000,,11.38666802584436,0.9786980790527848,0.00987200155205368,0.0056536383555329285,0.20498939001101948,0.021643512542487846,0.0070191564808958365,0.4130088050057523
22.642,1472,22,642000000,,11.385364852028562,0.9787628911997868,0.00984298365029152,0.005582462851955143,0.204683058877868,0.02155534745668963,0.0068984856732661965,0.41238093130959463
22.666,1473,22,652000000,,11.385430725493041,0.9788281404709704,0.009784769426617825,0.005534333901076233,0.20437490270990072,0.021419511324160194,0.006834854138238271,0.4117497665707335
22.666,1474,22,662000000,,11.387545799917216,0.9788939243629101,0.009682539952963028,0.0055208317677390584,0.20406482715557078,0.021211663455190804,0.0068569393985822005,0.41111530046679073
22.672,1475,22,672000000,,11.3903047271683,0.9789600347959354,0.009565487889637663,0.005518978935511846,0.203753018591832,0.020979517409627772,0.00690778049465138,0.410477522675393
22.682,1476,22,682000000,,11.392307567205542,0.9790262774158378,0.00946237399550794,0.0055065356323992145,0.20343964626636835,0.020770313283085158,0.006932097645329458,0.40983642287416094
22.692,1477,22,692000000,,11.395649417488444,0.9790929354161474,0.009329875254388127,0.005516709958053299,0.20312445238613733,0.020512730106671925,0.007012549364118969,0.40919199074072393
22.703,1478,22,703000000,,11.394723027588366,0.9791592848721387,0.009280726920800982,0.005463369789667867,0.20280807318014935,0.020392554534101465,0.0069346614040817905,0.4085442159527038
22.713,1479,22,713000000,,11.383899214630445,0.9792246300026513,0.009420193726123141,0.005266681689923341,0.2024911010644908,0.020583772020326224,0.006499563820149873,0.4078930881877234
22.733,1480,22,722000000,,11.38637037259004,0.979291927320751,0.009298953967117744,0.005268195587813631,0.20217095897970808,0.020344774362792705,0.006558292952552252,0.40723859712340893
22.733,1481,22,732000000,,11.388090069955867,0.9793593570333393,0.009191284672945985,0.0052593851808639906,0.20184922329507324,0.020128143212883594,0.00659119655802015,0.4065807324373827
22.742,1482,22,742000000,,11.390456722225176,0.9794270962280136,0.009069928286655395,0.005260997515597034,0.201525734040041,0.019888870754313344,0.006649928140184045,0.4059194838072706
22.754,1483,22,754000000,,11.387167755145473,0.9794943784535358,0.0090555183484914,0.005183407278915619,0.20120112438637786,0.019827192573782123,0.006510321623756682,0.4052548409106933
22.763,1484,22,761000000,,11.387311464502977,0.979562325428981,0.008972506838652385,0.005157725888815085,0.20087444482774194,0.019652050017852602,0.006499979041584992,0.4045867934252793
22.773,1485,22,773000000,,11.374753427902867,0.9796289941885358,0.009120886107422965,0.0049637226891958075,0.20054726285551258,0.019862762536321174,0.006066913061422929,0.4039153310286512
22.783,1486,22,783000000,,11.369898694762451,0.9796968237154289,0.009124883394196221,0.004876277866668718,0.20021761166068588,0.01983351751597415,0.005900657396538924,0.403240443398432
22.792,1487,22,792000000,,11.37269294033308,0.9797658320228912,0.008987480840035492,0.004891203920507601,0.19988550651022707,0.019568214850999813,0.005991570486034076,0.402562120212246
22.802,1488,22,802000000,,11.369861066003807,0.9798343885906328,0.008951125362445023,0.004833789615036484,0.1995522056202939,0.019471997038349828,0.005900227200059048,0.4018803511477201
22.812,1489,22,812000000,,11.366980081749894,0.9799031875607283,0.008912499214227756,0.004777959570183251,0.19921717162038596,0.019372014840341466,0.005812862590103255,0.40119512588247463
22.823,1490,22,822000000,,11.367526320317014,0.9799726303641265,0.008810517328698123,0.0047672258422963906,0.1988800947289208,0.019165844384627043,0.005839061834610497,0.4005064340941349
22.832,1491,22,832000000,,11.36732604507303,0.9800422171450224,0.008720152735917109,0.004748080406911879,0.19854134904895904,0.018979079670366498,0.005844049987313667,0.39981426546032595
22.845,1492,22,844000000,,11.366388048292563,0.9801119491902621,0.008641525743636353,0.004720623116315409,0.1982009253375996,0.018812018031911255,0.005827994442167692,0.39911860965867163
22.857,1493,22,856000000,,11.36886900554206,0.9801822811745693,0.008502122607638184,0.004736476358067455,0.19785847309198537,0.018542951446959957,0.005920821001826272,0.3984194563667973
22.864,1494,22,864000000,,11.372680071130919,0.98025296290495,0.008338556441378571,0.0047693636294839905,0.1975141776255827,0.018233167814582344,0.006056436447112108,0.39771679526232534
22.872,1495,22,872000000,,11.377818397886779,0.9803239773884909,0.008150875182038008,0.004819150005955273,0.19716804605259103,0.017882662157876948,0.006234512724706462,0.39701061602287885
22.882,1496,22,878000000,,11.381518318840953,0.9803950413144513,0.007987510008047016,0.004851573703421792,0.19682028574947932,0.017572867440597297,0.0063687526521444,0.3963009083260847
22.892,1497,22,892000000,,11.383092364316154,0.980466106056941,0.007860438204162918,0.00485833904278077,0.19647092641539457,0.017324056793898854,0.006438222852416603,0.3955876618495635
22.903,1498,22,903000000,,11.369470019107464,0.9805359710233289,0.007992537874426718,0.004684858865429174,0.19612083256266863,0.017512754523136977,0.006052375859950671,0.3948708662709448
22.915,1499,22,913000000,,11.363365595222541,0.9806068026686857,0.007987552015948926,0.004607286596894841,0.19576841032940875,0.017470411657103363,0.005908486814046012,0.3941505112678474
22.924,1500,22,922000000,,11.356527193717358,0.980677799633572,0.007991493019718372,0.004523518637402138,0.19541424493702744,0.017443252331836332,0.0057489571267290126,0.39342658651789986
22.941,1501,22,936000000,,11.351716600538575,0.9807492080025616,0.007961198543899156,0.004464489133738986,0.19505814173437444,0.017358697176914524,0.005651325257662214,0.39269908169872186
22.941,1502,22,945000000,,11.348241006261862,0.9808209668256689,0.00790736440489224,0.004422448459171724,0.1947001452823147,0.01723464336769236,0.005596159559168324,0.39196799157432777
23.007,1503,22,952000000,,11.345402031958832,0.9808930117299484,0.007840660807378672,0.004389220809002364,0.19434031573027938,0.017088800053588524,0.005563227739777939,0.39123333125428605
23.007,1504,22,970000000,,11.339103017656756,0.9809649723496875,0.00782501121411688,0.004321001147752437,0.19397891939991047,0.017029565319116185,0.005441753961095007,0.39049512093454547
23.007,1505,22,984000000,,11.336867117637118,0.9810375103497686,0.007744408637886606,0.004297057360874958,0.19361550227090388,0.01686011210858701,0.00543230049157908,0.3897533808110457
23.007,1506,22,984000000,,11.341389584373667,0.9811108279839937,0.007558527806059584,0.004344391729797798,0.19324993694815346,0.01651162326137492,0.005603318811690822,0.3890081310797679
23.007,1507,22,993000000,,11.336344812463919,0.9811835218254903,0.007519711469465229,0.004292862738619984,0.1928831816593945,0.01641346332579866,0.005523348698177167,0.3882593919366535
23.007,1508,23,7000000,,11.329252439838914,0.9812562503470851,0.007509520299755802,0.0042231016346709685,0.19251478819100998,0.016364515158519992,0.005396528523276865,0.3875071835776396
23.007,1509,23,13000000,,11.329559443367328,0.9813297913729919,0.007384838551982133,0.0042293207709184055,0.19214426238953428,0.01612014226474737,0.0054628353974781095,0.3867515261986974
23.007,1510,23,22000000,,11.329815468225142,0.9814035070100977,0.007259792796787094,0.004235454317342857,0.19177203331965514,0.01587496500634363,0.0055289571588147905,0.38599243999576416
23.007,1511,23,32000000,,11.322642228591244,0.9814768365106629,0.0072433429212680886,0.004168099211000826,0.19139848569232115,0.015814772914887164,0.005409082299393732,0.38522994516481474
23.038,1512,23,42000000,,11.321482407317296,0.9815508039475925,0.007137524869649835,0.004161122141253909,0.1910229307467965,0.015602290061046369,0.005441870587565616,0.3844640619017757
23.052,1513,23,52000000,,11.317623159008164,0.9816247410052374,0.007070589759022386,0.00412865825656788,0.1906458202737757,0.015456396128441116,0.005409655799743635,0.3836948104026235
23.063,1514,23,63000000,,11.314403263212895,0.9816989004895824,0.006992682201794654,0.004103823181467171,0.19026699610932313,0.015291879707466602,0.005396510328650093,0.3829222108633026
23.072,1515,23,72000000,,11.318424905473497,0.9817737354930117,0.006808588769524975,0.004149023176573778,0.18988617912250857,0.014945459048529532,0.005561118815955939,0.3821462834797559
23.082,1516,23,82000000,,11.315118796264306,0.9818482192477774,0.006728868605348433,0.004125046002371989,0.18950403869769766,0.01477764650947959,0.005550071083692264,0.38136704844794167
23.092,1517,23,92000000,,11.315732188223617,0.9819231186995088,0.006591800820343195,0.004138749796028017,0.18912008850331372,0.014511464351746588,0.005634614120783643,0.38058452596382425
23.103,1518,23,102000000,,11.314322337047027,0.981998038071424,0.0064821070203172765,0.00413391316342569,0.18873459215101063,0.014291974032961273,0.0056722239989909105,0.3797987362233447
23.113,1519,23,112000000,,11.314838817450076,0.982073216132075,0.006344591021064095,0.004147459074174277,0.18834739951484922,0.014024724180902903,0.0057562742925739,0.37900969942245233
23.122,1520,23,122000000,,11.318584598739314,0.9821487035333313,0.006161577329334249,0.004191370028484586,0.18795848352733566,0.013679443556676654,0.0059168903416847276,0.37821743575710975
23.132,1521,23,132000000,,11.309842510983602,0.982223638962874,0.006151403661408847,0.004120041220830357,0.1875684103357039,0.013630337543870644,0.005786018032997121,0.3774219654232703
23.143,1522,23,143000000,,11.299804562876908,0.9822986370542781,0.006157972465103437,0.004040980950022215,0.1871767546715887,0.0136113275986683,0.005633671356821927,0.3766233086168711
23.152,1523,23,152000000,,11.303385909041724,0.9823745209005885,0.005975708468776527,0.004084194042751481,0.18678305852688157,0.013267095737626812,0.005792126509059831,0.3758214855338888
23.164,1524,23,164000000,,11.290057375703034,0.9824496475206871,0.006019876139010976,0.0039807717087783955,0.18638831678608778,0.013312989398442266,0.005577775284863344,0.37501651637025557
23.177,1525,23,175000000,,11.289654773157533,0.9825255821783747,0.00588933690409275,0.003990016763013679,0.18599160153648575,0.013057647014046762,0.005649882738837294,0.37420842132193144
23.182,1526,23,182000000,,11.281484524942888,0.9826012473503548,0.005860874611546566,0.003932922621115295,0.18559356393466617,0.012978220115388302,0.005553536679390851,0.3733972205848701
23.192,1527,23,192000000,,11.279076544318835,0.9826773198107558,0.0057556376357775435,0.003926135034265827,0.18519379910960324,0.01276660671614529,0.005584459931534545,0.37258293435502843
23.202,1528,23,202000000,,11.281105620286178,0.9827537088861313,0.005591463761911538,0.003957321403179932,0.1847923775778218,0.012453154158213815,0.005711655862237654,0.37176558282834193
23.213,1529,23,213000000,,11.273515931777311,0.9828297707243298,0.005550895587741446,0.003907847473753426,0.18438969077542583,0.012352814683214608,0.005634471644544269,0.3709451862007995
23.222,1530,23,222000000,,11.27354114469716,0.9829062776789612,0.005410743727940406,0.003922689431099087,0.18398528652918464,0.01208043370231533,0.005720308860725484,0.37012176466831376
23.232,1531,23,232000000,,11.274152251116154,0.9829828974913783,0.005262552679475929,0.003942601927411397,0.18357936885388848,0.011794032393343562,0.005818861170495573,0.36929533842685913
23.244,1532,23,244000000,,11.265249200150771,0.983059253464101,0.005232604316126566,0.003882296973715683,0.1831721916691593,0.011710636852583074,0.005716151856549215,0.36846592767237674
23.252,1533,23,252000000,,11.260122189780029,0.9831358509640992,0.005154684953130046,0.0038546540125525956,0.18276342471778695,0.011544934376846049,0.005695152141619139,0.36763355260083774
23.263,1534,23,262000000,,11.258095151056505,0.9832126519332705,0.005037499876679913,0.0038536987160002617,0.1823531016449803,0.011311762683557039,0.005740834748095514,0.3667982334081704
23.273,1535,23,272000000,,11.254147625221316,0.9832894722785194,0.004942818344897512,0.0038375685847902045,0.18194135132068526,0.011117279985373409,0.005748307136001929,0.3659599902903547
23.287,1536,23,282000000,,11.253908733049608,0.9833664948019473,0.004801971684482931,0.0038521525054054633,0.18152806639731564,0.01084314064166412,0.005832803217295477,0.36511884344331413
23.292,1537,23,292000000,,11.253002264766549,0.9834435655857414,0.004668535514580115,0.0038616066582172143,0.1811133514630268,0.010581641383509042,0.00590431051960697,0.3642748130630267
23.303,1538,23,298000000,,11.253913958351108,0.9835207503417526,0.004512671998302291,0.003886067291314592,0.18069717186397585,0.010281382851077686,0.0060132377399184775,0.3634279193454351
23.313,1539,23,313000000,,11.24489471011146,0.9835977446061164,0.004474075374067292,0.0038313964423437132,0.1802797266932963,0.01018318177261087,0.005923970276150714,0.36257818248649454
23.322,1540,23,322000000,,11.238358738999473,0.9836748720328722,0.004405642461596158,0.0037982597044819728,0.17986080637212418,0.01003409796699629,0.005887734462784126,0.36172562268214575
23.332,1541,23,331000000,,11.237305527564086,0.9837521997286846,0.004271825253877058,0.0038087990435403504,0.17944039146139992,0.009772068893007758,0.005960788181921089,0.3608702601283494
23.342,1542,23,342000000,,11.239871321241639,0.9838296558104124,0.004094969345273862,0.0038472572318679014,0.1790185414581929,0.00943528108348766,0.006103978541636667,0.36001211502106933
23.356,1543,23,356000000,,11.225934282273544,0.9839068165905257,0.004108949160209928,0.0037610844278227282,0.17859548439818732,0.00942937728061186,0.005933468496945984,0.35915120755624663
23.364,1544,23,361000000,,11.227182688665042,0.9839843492753022,0.003946530191569639,0.003789883828706015,0.1781708788249982,0.009117435040909585,0.006052096186783157,0.3582875579298275
23.373,1545,23,373000000,,11.227168595504502,0.9840618910808715,0.003798067872817029,0.0038092746361305346,0.17774492574900425,0.008829507716888714,0.006146988131125991,0.3574211863377883
23.385,1546,23,383000000,,11.225899061698762,0.984139446792274,0.0036632889114303476,0.0038194166238815115,0.17731762923748318,0.008565144380283827,0.0062185857961650996,0.3565521129760558
23.394,1547,23,392000000,,11.222781032615458,0.9842170120973035,0.0035486252478423713,0.003816156737736179,0.17688899712774567,0.008335566620014083,0.006256468058157646,0.3556803580406048
23.402,1548,23,402000000,,11.222632025941133,0.9842946437176744,0.0034004600313040584,0.003835337148262969,0.17645900773049586,0.008047917902696237,0.006350162695711089,0.3548059417273688
23.413,1549,23,412000000,,11.221835645019814,0.9843722902051254,0.0032591727587513945,0.003849964509039213,0.17602769623705258,0.007772118496399714,0.006432231771231236,0.35392888423231555
23.422,1550,23,422000000,,11.220994612828049,0.9844499560009634,0.003118068917371445,0.0038643892980748046,0.17559506904033712,0.0074965302688451314,0.006513606754064377,0.35304920575137544
23.432,1551,23,432000000,,11.220108506858574,0.9845276377197546,0.00297710031269493,0.003878657888124224,0.17516113567990582,0.007221075079190086,0.006594395026550179,0.3521669264805319
23.454,1552,23,442000000,,11.219774058205308,0.9846053336603517,0.002829724845869608,0.0038970775103879716,0.17472590641276398,0.006934375687548127,0.006685363926910847,0.3512820666157151
23.456,1553,23,451000000,,11.218201211783196,0.9846830361342547,0.00269544892511946,0.003906587998873529,0.1742893900233891,0.006670280939164392,0.006753976913664154,0.35039464635289264
23.463,1554,23,462000000,,11.217775394155598,0.984760745465992,0.0025483044247666363,0.00392451471223857,0.17385159912435671,0.006383699484824538,0.006843415884035832,0.34950468588800554
23.472,1555,23,472000000,,11.216709871419386,0.9848384576287021,0.002407646005215705,0.003937820018799392,0.17341254046271282,0.006108203787771116,0.00692125642580622,0.34861220541702137
23.487,1556,23,483000000,,11.209687890046846,0.9849162024417083,0.0023291873854576033,0.003907239310192588,0.17297220162471239,0.0059399723172444945,0.006890891801569411,0.34771722513587383
23.494,1557,23,492000000,,11.207368466089724,0.9849939306555724,0.0022004383247941723,0.003911187892967774,0.17253062699744057,0.005684603926018857,0.006945762512744644,0.34681976524052693
23.502,1558,23,501000000,,11.206185313266538,0.9850716453784504,0.0020596571067877474,0.003923571124234119,0.17208781733065237,0.005408376885067518,0.00702117122109377,0.34591984592691993
23.512,1559,23,512000000,,11.205545269536483,0.9851493430229199,0.0019130960874335875,0.003940050158203126,0.17164378232147126,0.005122092661609547,0.007106393365851542,0.3450174873910328
23.524,1560,23,523000000,,11.19083407031404,0.9852271795992803,0.0019112571241886298,0.003853657301996691,0.17119842581183883,0.005085669421373685,0.006939103095111534,0.34411270982879394
23.532,1561,23,531000000,,11.186046979206479,0.9853049136831814,0.001805655931742118,0.003840522999126323,0.1707519167140671,0.0048699335677736206,0.0069515899304308315,0.343205533436171
23.543,1562,23,542000000,,11.181810792432747,0.9853826306646138,0.0016938113438832716,0.003831370012715601,0.1703042066169893,0.004643231010957261,0.006973861058714155,0.34229597840910847
23.553,1563,23,552000000,,11.176965322934143,0.9854603394875615,0.001587479181304236,0.0038180887719909784,0.16985529548718273,0.004425963188758052,0.006985923446384894,0.34138406494355955
23.562,1564,23,562000000,,11.165193708954423,0.985538120399105,0.001548586666792113,0.003757149033590001,0.16940513259837706,0.004325458934775024,0.006881004434416951,0.34046981323547426
23.572,1565,23,572000000,,11.160882456884643,0.9856157828431262,0.0014354541806367277,0.0037502371899835797,0.16895385110392008,0.004096955826872006,0.006907589836146357,0.3395532434808075
23.583,1566,23,582000000,,11.156537803147032,0.985693419101213,0.0013218350793014013,0.003743417698339248,0.16850140390073695,0.0038674931771995585,0.006934317819596889,0.33863437587552175
23.594,1567,23,592000000,,11.148188964079512,0.985771090535356,0.001244811159180708,0.0037090702075262025,0.16804776198482524,0.003700896003881995,0.006894267522924427,0.33771323061555947
23.602,1568,23,602000000,,11.144948054656762,0.9858486518135989,0.0011195946970516974,0.003709543260049133,0.16759302346406074,0.003450978914792434,0.006938879604980719,0.3367898278968778
23.612,1569,23,612000000,,11.140562882200651,0.9859261953210534,0.0010050290184915143,0.003702019242971387,0.16713713635798808,0.003219342286587302,0.006963936437758629,0.3358641879154317
23.623,1570,23,622000000,,11.136721432605915,0.9860036880107346,0.0008852663471969913,0.0036984421595563106,0.1666801279646645,0.0029787427396252633,0.006998299727246819,0.33493633086715674
23.632,1571,23,632000000,,11.13119655845497,0.9860811705198608,0.0007806635760822914,0.0036835952030906376,0.1662219806070852,0.002764255631056592,0.007005178141045917,0.3340062769480312
23.643,1572,23,642000000,,11.128424347487746,0.9861585493713441,0.0006503395266384542,0.0036876877408365807,0.1657627627648397,0.002505303401871612,0.007057744025686005,0.3330740463539891
23.656,1573,23,652000000,,11.113083503831316,0.9862361660933203,0.0006347733019942638,0.003602682405598136,0.16530227594285624,0.002443196507455611,0.00689638708905279,0.3321396592810012
23.662,1574,23,662000000,,11.109771881786566,0.9863134683047924,0.0005097562189700666,0.0036020021123314705,0.16484085649483768,0.0021931276080305625,0.00693740473565398,0.33120313592499073
23.672,1575,23,672000000,,11.106973246220317,0.9863906983235161,0.00037987476814645897,0.0036053032749596,0.16437836762878,0.001934726050342592,0.006987645705909888,0.33026449648194156
23.683,1576,23,682000000,,11.102544095447234,0.9864679064095596,0.0002645881197681954,0.0035975762585710937,0.16391478597774822,0.0017014499006861355,0.007011104668856316,0.3293237611477907
23.692,1577,23,692000000,,11.097048806411674,0.9865450794856827,0.00015852097364085695,0.003582864842062828,0.1634501272352283,0.0014840526881312215,0.0070175524118147,0.32838095011849344
23.703,1578,23,702000000,,11.093137682905997,0.9866221456131412,3.7818615666665445e-05,0.003579187113869544,0.1629844464207484,0.001241360199267983,0.007050341256169477,0.3274360835899959
23.709,1579,23,709000000,,11.087132692864065,0.9866992035241663,-6.44047005849052e-05,0.0035606544318931488,0.16251768936588734,0.0010302682963103942,0.007047581930415419,0.32648918175827646
23.722,1580,23,722000000,,11.079605507049129,0.9867762389766992,-0.00015301836496613283,0.0035313015033136487,0.16204987098443746,0.0008425249855170147,0.0070188596747,0.32554026481924936
23.736,1581,23,732000000,,11.073645202445341,0.9868531560420962,-0.00025563633637275523,0.0035135340298545845,0.16158105748644744,0.0006309056131328373,0.007017353864322203,0.32458935296889996
23.742,1582,23,742000000,,11.066185317275599,0.9869300434876054,-0.00034524829650800905,0.0034858162623996607,0.1611112011939327,0.00044174706961773604,0.00699181729268628,0.3236364664031566
23.752,1583,23,752000000,,11.066797595283605,0.9870065981199433,-0.0005059985115608226,0.003513661084688598,0.16064050989394002,0.00013002815383639186,0.007098640683523369,0.32268162531799405
23.762,1584,23,762000000,,11.0663598519198,0.98708309040118,-0.000657411424699434,0.0035342535331234423,0.16016881564848445,-0.0001656892772455627,0.007187859311733137,0.3217248499093479
23.773,1585,23,772000000,,11.06387343733513,0.9871595589278888,-0.0007906440545597375,0.0035405782933130756,0.15969610015471256,-0.0004301618768954258,0.007242820281350144,0.3207661603731857
23.783,1586,23,782000000,,11.061358069254666,0.9872359349522594,-0.0009234839315977348,0.0035465427539603596,0.15922241660915992,-0.0006940333608604274,0.007296692337587435,0.3198055769054502
23.792,1587,23,792000000,,11.057819893647931,0.9873122546940701,-0.001047072889022941,0.0035450940143065234,0.15874774857523666,-0.0009420498690331617,0.007332736168350574,0.3188431197020929
23.802,1588,23,802000000,,11.05475529696908,0.9873884588500449,-0.0011746429498646473,0.0035468697305485897,0.15827214302835432,-0.0011969492847305639,0.007376169874694368,0.3178788089590636
23.812,1589,23,812000000,,11.051667342484466,0.9874645632451293,-0.0013017578819464587,0.0035484212727942225,0.1577955971121931,-0.00145106949074346,0.0074187719016790875,0.3169126648723388
23.822,1590,23,822000000,,11.047089373996823,0.9875406280542091,-0.001415306833088038,0.003539404094853482,0.15731807737040293,-0.001681768791496592,0.007435985912517077,0.31594470763783455
23.832,1591,23,832000000,,11.047370931087112,0.987616372822217,-0.001572336810311431,0.003565119011050523,0.15683978390982078,-0.001987483896677311,0.00753522105142077,0.3149749574515397
